region_id,parent_id,depth,size,target_samples,actual_samples,violations,estimated_ratio,gini,best_attr,best_cut,best_gain,gini_weight_mode,max_split_ratio,sampler_weight,sampler_probability,sampling_risk_focus_alpha,sampling_risk_floor,partition_sample_mode,sampler_used_fallback,sampler_draws,sampler_violations,partition_tests_total,partition_violations_total,sampler_tests_total,sampler_violations_total,bounds,split_history,batch_size
1255,651,10,12697201440,1003,1003,35,0.03489531405782652,0.06735526222926434,,,0.0,sample,1.0,443072831.9042871,4.1146190758899515e-06,1.0,1e-05,fresh_region,0,10,2,1694903,119260,3309056,449557,1:1;0:6;6:17;0:10;6:6;0:13;0:5;0:4;0:1;0:6;23:23;43:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 <= 6|x10 > 22|x10 <= 23|x11 > 42|x3 <= 10|x2 <= 17,512
1256,651,10,60311706840,1006,1006,3,0.002982107355864811,0.005946428783165816,,,0.0,sample,1.0,179855984.61232603,1.6702420277457003e-06,1.0,1e-05,fresh_region,0,6,0,1694903,119260,3309056,449557,1:1;0:6;18:74;0:10;6:6;0:13;0:5;0:4;0:1;0:6;23:23;43:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 <= 6|x10 > 22|x10 <= 23|x11 > 42|x3 <= 10|x2 > 17,512
1257,652,10,9481676400,1003,1003,101,0.10069790628115653,0.1811156759034959,,,0.0,sample,1.0,954784961.5154537,8.866660587469721e-06,1.0,1e-05,fresh_region,0,37,4,1694903,119260,3309056,449557,1:1;0:1;6:74;11:15;6:6;0:13;0:5;0:4;0:1;0:6;23:23;43:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 <= 6|x10 > 22|x10 <= 23|x11 > 42|x3 > 10|x1 <= 1,512
1258,652,10,23704191000,1004,1004,40,0.0398406374501992,0.07650672211552198,,,0.0,sample,1.0,944390079.6812749,8.770127972498254e-06,1.0,1e-05,fresh_region,0,41,2,1694903,119260,3309056,449557,1:1;2:6;6:74;11:15;6:6;0:13;0:5;0:4;0:1;0:6;23:23;43:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 <= 6|x10 > 22|x10 <= 23|x11 > 42|x3 > 10|x1 > 1,512
1259,653,10,26730950400,1004,1004,2,0.00199203187250996,0.003976127363057729,,,0.0,sample,1.0,53248905.17928287,4.944987488383455e-07,1.0,1e-05,fresh_region,0,5,0,1694903,119260,3309056,449557,1:1;0:6;6:6;0:15;6:6;0:13;0:5;0:4;0:1;0:6;24:33;1:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 <= 6|x10 > 22|x10 > 23|x2 <= 6|x10 <= 34|x10 <= 33,512
1260,653,10,2673095040,1002,1002,42,0.041916167664670656,0.08031840510595575,,,0.0,sample,1.0,112045899.88023952,1.0405201218071534e-06,1.0,1e-05,fresh_region,0,2,0,1694903,119260,3309056,449557,1:1;0:6;6:6;0:15;6:6;0:13;0:5;0:4;0:1;0:6;34:34;1:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 <= 6|x10 > 22|x10 > 23|x2 <= 6|x10 <= 34|x10 > 33,512
1261,654,10,10310509440,1003,1003,31,0.03090727816550349,0.059904036643807355,,,0.0,sample,1.0,318669783.2901296,2.959343644700228e-06,1.0,1e-05,fresh_region,0,12,0,1694903,119260,3309056,449557,1:1;0:6;6:6;0:15;6:6;0:5;0:5;0:4;0:1;0:6;35:43;1:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 <= 6|x10 > 22|x10 > 23|x2 <= 6|x10 > 34|x5 <= 5,512
1262,654,10,13747345920,1003,1003,106,0.10568295114656032,0.1890281299670281,,,0.0,sample,1.0,1452860087.2582252,1.3492061347880606e-05,1.0,1e-05,fresh_region,0,48,8,1694903,119260,3309056,449557,1:1;0:6;6:6;0:15;6:6;6:13;0:5;0:4;0:1;0:6;35:43;1:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 <= 6|x10 > 22|x10 > 23|x2 <= 6|x10 > 34|x5 > 5,512
1263,655,10,7072047360,1002,1002,108,0.10778443113772455,0.19233389508408336,,,0.0,sample,1.0,762256601.6766467,7.078735882996558e-06,1.0,1e-05,fresh_region,0,23,2,1694903,119260,3309056,449557,1:1;0:3;6:6;15:15;6:6;0:13;0:5;0:4;0:1;7:99;0:23;1:23;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 > 6|x3 > 14|x2 <= 6|x10 <= 23|x11 <= 23|x1 <= 3,512
1264,655,10,5304035520,1002,1002,337,0.33632734530938124,0.44642252421305095,,,0.0,sample,1.0,1783892185.8682635,1.6566208281735e-05,1.0,1e-05,fresh_region,0,46,17,1694903,119260,3309056,449557,1:1;4:6;6:6;15:15;6:6;0:13;0:5;0:4;0:1;7:99;0:23;1:23;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 > 6|x3 > 14|x2 <= 6|x10 <= 23|x11 <= 23|x1 > 3,512
1265,656,10,23368504320,1004,1004,140,0.1394422310756972,0.23999619053665813,,,0.0,sample,1.0,3258556379.2828684,3.0260754604237456e-05,1.0,1e-05,fresh_region,0,116,22,1694903,119260,3309056,449557,1:1;0:3;6:6;15:15;6:6;0:13;0:5;0:4;0:1;7:99;0:23;24:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 > 6|x3 > 14|x2 <= 6|x10 <= 23|x11 > 23|x1 <= 3,512
1266,656,10,17526378240,1003,1003,50,0.049850448654037885,0.09473076284605804,,,0.0,sample,1.0,873697818.5443668,8.113640584315198e-06,1.0,1e-05,fresh_region,0,29,1,1694903,119260,3309056,449557,1:1;4:6;6:6;15:15;6:6;0:13;0:5;0:4;0:1;7:99;0:23;24:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 > 6|x3 > 14|x2 <= 6|x10 <= 23|x11 > 23|x1 > 3,512
1267,657,10,12366474120,1003,1003,7,0.006979062811565304,0.01386071098767506,,,0.0,sample,1.0,86306399.64107677,8.014889037729784e-07,1.0,1e-05,fresh_region,0,1,0,1694903,119260,3309056,449557,1:1;0:2;6:6;15:15;6:6;0:13;0:5;0:4;0:1;7:99;24:36;1:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 > 6|x3 > 14|x2 <= 6|x10 > 23|x1 <= 2|x10 <= 36,512
1268,657,10,6658870680,1002,1002,117,0.11676646706586827,0.20626411846964754,,,0.0,sample,1.0,777532803.9520959,7.2205991360865034e-06,1.0,1e-05,fresh_region,0,21,2,1694903,119260,3309056,449557,1:1;0:2;6:6;15:15;6:6;0:13;0:5;0:4;0:1;7:99;37:43;1:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 > 6|x3 > 14|x2 <= 6|x10 > 23|x1 <= 2|x10 > 36,512
1269,659,10,3150433440,1002,1002,79,0.07884231536926148,0.14525240935295078,,,0.0,sample,1.0,248387466.82634732,2.3066632292102456e-06,1.0,1e-05,fresh_region,0,13,1,1694903,119260,3309056,449557,1:1;0:6;7:12;15:15;6:6;0:13;0:5;0:4;0:1;7:7;0:21;1:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 > 6|x3 > 14|x2 > 6|x2 <= 12|x9 <= 7|x10 <= 21,512
1270,659,10,3150433440,1002,1002,0,0.0,0.0,,,0.0,sample,1.0,31504.334400000003,2.925666526162869e-10,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;7:12;15:15;6:6;0:13;0:5;0:4;0:1;7:7;22:43;1:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 > 6|x3 > 14|x2 > 6|x2 <= 12|x9 <= 7|x10 > 21,512
1271,660,10,12601733760,1003,1003,2,0.0019940179461615153,0.003980083677183803,,,0.0,sample,1.0,25128083.27018943,2.3335326230611113e-07,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;7:12;15:15;6:6;0:13;0:5;0:4;0:1;8:9;0:43;1:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 > 6|x3 > 14|x2 > 6|x2 <= 12|x9 > 7|x9 <= 9,512
1272,660,10,567078019200,1017,1017,3,0.0029498525073746312,0.0058823017551187335,,,0.0,sample,1.0,1672796516.8141592,1.5534512528298415e-05,1.0,1e-05,fresh_region,0,51,0,1694903,119260,3309056,449557,1:1;0:6;7:12;15:15;6:6;0:13;0:5;0:4;0:1;10:99;0:43;1:99;0:40,x0 <= 1|x4 > 5|x2 > 2|x2 > 5|x9 > 6|x3 > 14|x2 > 6|x2 <= 12|x9 > 7|x9 > 9,512
1273,661,10,57859200000,1006,1006,5,0.004970178926441352,0.00989095249576102,,,0.0,sample,1.0,287570576.54075545,2.670539231245099e-06,1.0,1e-05,fresh_region,0,7,0,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;0:5;0:4;0:1;0:0;0:0;1:25;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 <= 75|x11 <= 33|x10 <= 0|x11 <= 25,512
1274,661,10,18514944000,1004,1004,7,0.0069721115537848604,0.01384700242853288,,,0.0,sample,1.0,129088254.98007968,1.1987848456687165e-06,1.0,1e-05,fresh_region,0,5,0,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;0:5;0:4;0:1;0:0;0:0;26:33;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 <= 75|x11 <= 33|x10 <= 0|x11 > 25,512
1275,662,10,1054917864000,1024,1024,1,0.0009765625,0.0019512176513671875,,,0.0,sample,1.0,1030193226.5625,9.5669433931403e-06,1.0,1e-05,fresh_region,0,32,0,1694903,119260,3309056,449557,2:9;0:6;0:74;0:12;0:0;0:13;0:5;0:4;0:1;0:0;1:17;1:33;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 <= 75|x11 <= 33|x10 > 0|x3 <= 12,512
1276,662,10,243442584000,1012,1012,12,0.011857707509881422,0.023434204564983047,,,0.0,sample,1.0,2886670956.521739,2.680722113444238e-05,1.0,1e-05,fresh_region,0,80,2,1694903,119260,3309056,449557,2:9;0:6;0:74;13:15;0:0;0:13;0:5;0:4;0:1;0:0;1:17;1:33;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 <= 75|x11 <= 33|x10 > 0|x3 > 12,512
1277,663,10,124975872000,1008,1008,141,0.13988095238095238,0.24062854308390025,,,0.0,sample,1.0,17481744000.0,0.0001623451319122253,1.0,1e-05,fresh_region,0,511,63,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:0;0:5;0:4;0:1;0:0;0:17;34:75;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 <= 75|x11 > 33|x5 <= 5|x5 <= 0,512
1278,663,10,624879360000,1018,1018,67,0.06581532416502947,0.12296733454016312,,,0.0,sample,1.0,41126637642.43615,0.0003819246760030113,1.0,1e-05,fresh_region,0,1207,86,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;1:5;0:5;0:4;0:1;0:0;0:17;34:75;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 <= 75|x11 > 33|x5 <= 5|x5 > 0,512
1279,664,10,749855232000,1020,1020,25,0.024509803921568627,0.04781814686658977,,,0.0,sample,1.0,18378804705.88235,0.0001706757331743044,1.0,1e-05,fresh_region,0,548,12,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;6:11;0:5;0:4;0:1;0:0;0:17;34:75;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 <= 75|x11 > 33|x5 > 5|x5 <= 11,512
1280,664,10,249951744000,1012,1012,72,0.07114624505928854,0.1321689137465044,,,0.0,sample,1.0,17783128031.620556,0.00016514395051806218,1.0,1e-05,fresh_region,0,582,34,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;12:13;0:5;0:4;0:1;0:0;0:17;34:75;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 <= 75|x11 > 33|x5 > 5|x5 > 11,512
1281,665,10,16187351040,1003,1003,78,0.07776669990029911,0.14343808057383187,,,0.0,sample,1.0,1258836870.5084746,1.1690254576355264e-05,1.0,1e-05,fresh_region,0,30,0,1694903,119260,3309056,449557,2:9;0:6;0:16;0:15;0:0;0:0;0:5;0:4;0:1;0:0;0:17;76:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 > 75|x2 <= 72|x5 <= 0|x2 <= 16,512
1282,665,10,53323038720,1006,1006,133,0.13220675944333996,0.2294562644016616,,,0.0,sample,1.0,7049666152.842942,6.546709421671185e-05,1.0,1e-05,fresh_region,0,213,41,1694903,119260,3309056,449557,2:9;0:6;17:72;0:15;0:0;0:0;0:5;0:4;0:1;0:0;0:17;76:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 > 75|x2 <= 72|x5 <= 0|x2 > 16,512
1283,666,10,395340341760,1015,1015,66,0.06502463054187192,0.12159285592952997,,,0.0,sample,1.0,25706859661.24138,0.00023872809959654453,1.0,1e-05,fresh_region,0,828,67,1694903,119260,3309056,449557,2:9;0:6;0:72;0:6;0:0;1:13;0:5;0:4;0:1;0:0;0:17;76:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 > 75|x2 <= 72|x5 > 0|x3 <= 6,512
1284,666,10,508294725120,1017,1017,39,0.038348082595870206,0.07375501431418105,,,0.0,sample,1.0,19492128101.946903,0.0001810146692435585,1.0,1e-05,fresh_region,0,597,22,1694903,119260,3309056,449557,2:9;0:6;0:72;7:15;0:0;1:13;0:5;0:4;0:1;0:0;0:17;76:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 > 75|x2 <= 72|x5 > 0|x3 > 6,512
1285,667,10,1904394240,1001,1001,148,0.14785214785214784,0.2519837804553089,,,0.0,sample,1.0,281568778.74125874,2.6148032214127965e-06,1.0,1e-05,fresh_region,0,11,0,1694903,119260,3309056,449557,2:9;0:6;73:74;0:15;0:0;0:0;0:5;0:4;0:1;0:0;0:17;76:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 > 75|x2 > 72|x5 <= 5|x5 <= 0,512
1286,667,10,9521971200,1003,1003,59,0.058823529411764705,0.11072664359861592,,,0.0,sample,1.0,560115952.9411764,5.201546153883563e-06,1.0,1e-05,fresh_region,0,23,1,1694903,119260,3309056,449557,2:9;0:6;73:74;0:15;0:0;1:5;0:5;0:4;0:1;0:0;0:17;76:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 > 75|x2 > 72|x5 <= 5|x5 > 0,512
1287,668,10,2539192320,1002,1002,97,0.0968063872255489,0.17486982123577197,,,0.0,sample,1.0,245810034.9700599,2.282727773188023e-06,1.0,1e-05,fresh_region,0,10,1,1694903,119260,3309056,449557,2:9;0:6;73:74;0:15;0:0;6:13;0:0;0:4;0:1;0:0;0:17;76:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 > 75|x2 > 72|x5 > 5|x6 <= 0,512
1288,668,10,12695961600,1003,1003,43,0.04287138584247258,0.08206686023683685,,,0.0,sample,1.0,544293468.3948156,5.054609821852954e-06,1.0,1e-05,fresh_region,0,19,0,1694903,119260,3309056,449557,2:9;0:6;73:74;0:15;0:0;6:13;1:5;0:4;0:1;0:0;0:17;76:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 <= 0|x11 > 75|x2 > 72|x5 > 5|x6 > 0,512
1289,669,10,62318592000,1006,1006,3,0.002982107355864811,0.005946428783165816,,,0.0,sample,1.0,185840731.61033797,1.725819694416345e-06,1.0,1e-05,fresh_region,0,6,0,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;1:6;0:13;0:5;0:4;0:1;0:0;0:1;1:92;0:0,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 > 0|x10 <= 1|x11 <= 95|x11 <= 92|x12 <= 0,512
1290,669,10,2492743680000,1036,1036,3,0.0028957528957528956,0.005774735021839269,,,0.0,sample,1.0,7218369729.72973,6.70337688255924e-05,1.0,1e-05,fresh_region,0,251,1,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;1:6;0:13;0:5;0:4;0:1;0:0;0:1;1:92;1:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 > 0|x10 <= 1|x11 <= 95|x11 <= 92|x12 > 0,512
1291,670,10,69431040000,1006,1006,1,0.0009940357852882703,0.0019860953562916735,,,0.0,sample,1.0,69016938.3697813,6.409294154988237e-07,1.0,1e-05,fresh_region,0,1,0,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;1:5;0:13;0:5;0:4;0:1;0:0;0:1;93:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 > 0|x10 <= 1|x11 <= 95|x11 > 92|x4 <= 5,512
1292,670,10,13886208000,1003,1003,22,0.02193419740777667,0.0429061767837067,,,0.0,sample,1.0,304582827.51744765,2.828524391589226e-06,1.0,1e-05,fresh_region,0,8,1,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;6:6;0:13;0:5;0:4;0:1;0:0;0:1;93:95;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 > 0|x10 <= 1|x11 <= 95|x11 > 92|x4 > 5,512
1293,672,10,2314368000,1002,1002,73,0.07285429141716566,0.13509308727853672,,,0.0,sample,1.0,168611640.71856287,1.5658208388357493e-06,1.0,1e-05,fresh_region,0,2,0,1694903,119260,3309056,449557,2:2;0:6;0:74;0:15;6:6;0:13;0:5;0:4;0:1;0:0;0:1;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 > 0|x10 <= 1|x11 > 95|x4 > 5|x0 <= 2,512
1294,672,10,16200576000,1003,1003,19,0.018943170488534396,0.037168653560753426,,,0.0,sample,1.0,306890273.1804586,2.849952606677023e-06,1.0,1e-05,fresh_region,0,8,0,1694903,119260,3309056,449557,3:9;0:6;0:74;0:15;6:6;0:13;0:5;0:4;0:1;0:0;0:1;96:99;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 <= 17|x4 > 0|x10 <= 1|x11 > 95|x4 > 5|x0 > 2,512
1295,673,10,132690432000,1009,1009,19,0.018830525272547076,0.03695187318101409,,,0.0,sample,1.0,2498630533.201189,2.320366340523353e-05,1.0,1e-05,fresh_region,0,84,0,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;0:1;0:4;0:1;0:0;18:21;1:43;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 <= 43|x4 <= 0|x6 <= 1|x10 <= 21,512
1296,673,10,66345216000,1006,1006,204,0.20278330019880716,0.32332446671857523,,,0.0,sample,1.0,13453701852.882704,0.00012493850739457072,1.0,1e-05,fresh_region,0,396,90,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;0:1;0:4;0:1;0:0;22:23;1:43;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 <= 43|x4 <= 0|x6 <= 1|x10 > 21,512
1297,674,10,342526464000,1014,1014,24,0.023668639053254437,0.04621686915724239,,,0.0,sample,1.0,8107135242.60355,7.52873363430287e-05,1.0,1e-05,fresh_region,0,255,3,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;2:5;0:4;0:1;0:0;18:23;1:37;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 <= 43|x4 <= 0|x6 > 1|x11 <= 37,512
1298,674,10,55544832000,1006,1006,46,0.04572564612326044,0.08726962281974159,,,0.0,sample,1.0,2539823332.007952,2.3586202490356714e-05,1.0,1e-05,fresh_region,0,99,6,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;2:5;0:4;0:1;0:0;18:23;38:43;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 <= 43|x4 <= 0|x6 > 1|x11 > 37,512
1299,675,10,88871731200,1007,1007,10,0.009930486593843098,0.019663744059705203,,,0.0,sample,1.0,882539535.2532275,8.195749649945635e-06,1.0,1e-05,fresh_region,0,38,0,1694903,119260,3309056,449557,2:9;0:6;0:1;0:15;1:6;0:13;0:5;0:4;0:1;0:0;18:23;1:40;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 <= 43|x4 > 0|x11 <= 40|x2 <= 1,512
1300,675,10,3243818188800,1041,1041,3,0.002881844380403458,0.00574707870674119,,,0.0,sample,1.0,9348179218.443804,8.681235627048322e-05,1.0,1e-05,fresh_region,0,300,1,1694903,119260,3309056,449557,2:9;0:6;2:74;0:15;1:6;0:13;0:5;0:4;0:1;0:0;18:23;1:40;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 <= 43|x4 > 0|x11 <= 40|x2 > 1,512
1301,676,10,208293120000,1011,1011,4,0.003956478733926805,0.00788165001990958,,,0.0,sample,1.0,824107299.7032641,7.653115631950347e-06,1.0,1e-05,fresh_region,0,29,0,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;1:6;0:13;0:5;0:4;0:1;0:0;18:22;41:43;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 <= 43|x4 > 0|x11 > 40|x10 <= 22,512
1302,676,10,41658624000,1005,1005,14,0.013930348258706468,0.027472587312195245,,,0.0,sample,1.0,580319140.2985075,5.389164112170409e-06,1.0,1e-05,fresh_region,0,18,0,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;1:6;0:13;0:5;0:4;0:1;0:0;23:23;41:43;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 <= 43|x4 > 0|x11 > 40|x10 > 22,512
1303,677,10,13886208000,1003,1003,8,0.007976071784646061,0.01582490812706447,,,0.0,sample,1.0,110757391.82452641,1.0285543242142639e-06,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;0:5;0:4;0:1;0:0;18:19;44:46;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 > 43|x4 <= 0|x10 <= 20|x10 <= 19,512
1304,677,10,6943104000,1002,1002,52,0.05189620758483034,0.09840598244628507,,,0.0,sample,1.0,360320766.4670659,3.346137682991464e-06,1.0,1e-05,fresh_region,0,14,3,1694903,119260,3309056,449557,2:9;0:6;0:74;0:15;0:0;0:13;0:5;0:4;0:1;0:0;20:20;44:46;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 > 43|x4 <= 0|x10 <= 20|x10 > 19,512
1305,678,10,2603664000,1002,1002,33,0.03293413173652695,0.06369894940657608,,,0.0,sample,1.0,85749413.17365271,7.963164197503726e-07,1.0,1e-05,fresh_region,0,3,1,1694903,119260,3309056,449557,2:2;0:6;0:74;0:15;0:0;0:13;0:5;0:4;0:1;0:0;21:23;44:46;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 > 43|x4 <= 0|x10 > 20|x0 <= 2,512
1306,678,10,18225648000,1004,1004,96,0.09561752988047809,0.17294963572006794,,,0.0,sample,1.0,1742691442.2310758,1.618359541652767e-05,1.0,1e-05,fresh_region,0,55,2,1694903,119260,3309056,449557,3:9;0:6;0:74;0:15;0:0;0:13;0:5;0:4;0:1;0:0;21:23;44:46;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 > 43|x4 <= 0|x10 > 20|x0 > 2,512
1307,679,10,38881382400,1005,1005,21,0.020895522388059702,0.0409177990643796,,,0.0,sample,1.0,812446796.4179105,7.544829757038573e-06,1.0,1e-05,fresh_region,0,31,1,1694903,119260,3309056,449557,2:9;0:6;0:13;0:15;1:5;0:13;0:5;0:4;0:1;0:0;18:23;44:46;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 > 43|x4 > 0|x4 <= 5|x2 <= 13,512
1308,679,10,169411737600,1010,1010,11,0.01089108910891089,0.021544946573865305,,,0.0,sample,1.0,1845078330.2970295,1.7134416618871643e-05,1.0,1e-05,fresh_region,0,64,0,1694903,119260,3309056,449557,2:9;0:6;14:74;0:15;1:5;0:13;0:5;0:4;0:1;0:0;18:23;44:46;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 > 43|x4 > 0|x4 <= 5|x2 > 13,512
1309,680,10,5207328000,1002,1002,85,0.08483033932135728,0.15526830570396133,,,0.0,sample,1.0,441739401.1976048,4.102236101744343e-06,1.0,1e-05,fresh_region,0,10,0,1694903,119260,3309056,449557,2:9;0:6;0:74;0:1;6:6;0:13;0:5;0:4;0:1;0:0;18:23;44:46;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 > 43|x4 > 0|x4 > 5|x3 <= 1,512
1310,680,10,36451296000,1005,1005,54,0.05373134328358209,0.10168857206504789,,,0.0,sample,1.0,1958577098.5074627,1.818842887857513e-05,1.0,1e-05,fresh_region,0,66,1,1694903,119260,3309056,449557,2:9;0:6;0:74;2:15;6:6;0:13;0:5;0:4;0:1;0:0;18:23;44:46;0:40,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 <= 46|x11 > 43|x4 > 0|x4 > 5|x3 > 1,512
1311,681,10,375284367360,1014,1014,53,0.05226824457593689,0.09907255036977386,,,0.0,sample,1.0,19615455098.698227,0.0001821599518627258,1.0,1e-05,fresh_region,0,595,38,1694903,119260,3309056,449557,2:9;0:6;0:41;0:15;0:6;0:13;0:5;0:4;0:1;0:0;18:19;47:99;0:15,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 <= 15|x2 <= 41|x10 <= 21|x10 <= 19,512
1312,681,10,375284367360,1014,1014,10,0.009861932938856016,0.019529350435131043,,,0.0,sample,1.0,3701029263.9053254,3.436980223825015e-05,1.0,1e-05,fresh_region,0,122,1,1694903,119260,3309056,449557,2:9;0:6;0:41;0:15;0:6;0:13;0:5;0:4;0:1;0:0;20:21;47:99;0:15,x0 > 1|x9 <= 7|x10 <= 23|x9 <= 0|x10 > 17|x11 > 46|x12 <= 15|x2 <= 41|x10 <= 21|x10 > 19,512
